reactionID	name	string	trehalose	pyruvate	glucose	gene	function	bh_t14_A	bh_t14_B	bh_t14_C	bh_t32_A	bh_t32_B	bh_t32_C	bh_t72_A	bh_t72_B	bh_t72_C	bh_t14_A	bh_t14_B	bh_t14_C	bh_t32_A	bh_t32_B	bh_t32_C	bh_t72_A	bh_t72_B	bh_t72_C	l2fc_32_12	adjP_32_12	l2fc_32_72	adjP_32_72
						fig|476272.21.peg.467	DNA polymerase III beta subunit (EC 2.7.7.7)	1859.38274575221	2541.00499630203	1500.45148176159	2197.39890620562	2605.37993812539	2139.52040371515	1229.41391657788	1338.35095051018	684.755726913007	84.803896	87.255682	60.198233	154.096196	163.091692	150.962665	32.740419	58.067611	35.484402	-0.260775119	0.610369997	-1.187590628	0.020954508
						fig|476272.21.peg.487	DNA polymerase III delta prime subunit (EC 2.7.7.7)	1938.80781807526	2067.38989838018	1782.92146410291	2514.30933946201	2852.28857517291	1925.35927995922	1842.28592872267	1678.249604608	934.642887919176	98.748143	79.296726	79.947447	198.152883	200.632662	152.02645	55.185083	81.810434	54.427799	-0.356832827	0.42277089	-0.800929037	0.143944665
						fig|476272.21.peg.494	DNA gyrase subunit B (EC 5.99.1.3)	1739.8271105712	2606.64762537317	3216.16143881223	1347.80312094804	823.687213190514	1207.30719975103	550.483843243826	1009.07412935291	454.340292738488	116.122618	131.122024	189.479783	141.887021	77.354875	125.720912	22.153276	65.657586	35.379737	1.129520053	0.014152594	-0.8486243	0.148569097
						fig|476272.21.peg.495	DNA gyrase subunit A (EC 5.99.1.3)	2551.63495505205	3196.019617571	2696.63465457032	3884.52317101204	2026.62609288601	2224.04982913068	1247.76337801934	1290.55270227767	1281.88868308359	47.061325	44.330137	43.564501	106.746151	49.734787	62.786465	12.914412	21.963762	25.792145	0.029620326	0.961059662	-1.197386932	0.014914659
						fig|476272.21.peg.3566	Segregation and condensation protein B	111.195101252268	53.6434388108206	85.3767792285652	173.539348764147	125.627114529776	103.944311111667	95.4171994955966	90.2855799947341	266.113600032543	11.790303	4.295683	8.044429	30.444358	19.653832	17.469674	6.482006	9.773144	34.998824	-0.712876705	0.220910019	0.03012315	0.978091255
						fig|476272.21.peg.3567	Segregation and condensation protein A	779.201762158751	719.245580897713	762.033167795385	732.083212998422	540.038570950327	693.260764626954	623.88168900967	472.671565854784	366.717521996065	57.620306	40.094467	49.793659	86.135156	56.662355	80.203346	28.139696	34.357734	32.20191	0.171293092	0.721449016	-0.51945033	0.372277967
						fig|476272.21.peg.3863	DNA polymerase III polC-type (EC 2.7.7.7)	5275.49690903618	6245.93144785463	7564.01933420735	8064.98264869141	10046.6136780086	8940.40551780008	4282.76430043697	5650.8151243763	3978.72284926705	53.846933	47.92788	67.539207	121.507193	135.179355	139.228996	24.242003	52.764939	43.816327	-0.533992757	0.203511563	-1.065172484	0.017401676
						fig|476272.21.peg.2357	Helicase loader DnaI	6.68842714299357	2.11750416358502	0	4.88438564402401	0	0.298690549171458	36.6989228829218	58.4200811730632	246.641873200894	0.415635	0.099142	0	0.475999	0	0.028904	1.354086	3.519834	17.766715	0.756609473	0.807074895	5.862363336	2.29E-05
						fig|476272.21.peg.3880	DNA ligase (NAD(+)) (EC 6.5.1.2)	1123.65576002292	1627.65486707569	1544.9563985935	1312.7504710321	887.290878093954	1373.97652618871	972.521456397427	1136.53612463959	1096.90727818292	28.449705	31.001065	34.299924	49.913331	30.123062	53.390864	13.95533	26.756174	30.632376	0.231986225	0.664129011	-0.26831398	0.632351393
						fig|476272.21.peg.2697	DNA polymerase III alpha subunit (EC 2.7.7.7)	249.14391107651	417.854154947445	469.572285757109	148.542786938848	370.955536300188	243.432797574738	330.290305946296	286.789489395038	382.94396102244	19.850456	25.103802	33.090306	18.958975	42.235874	30.415202	16.183979	22.612443	36.405396	0.544337804	0.383675299	0.274183729	0.712310153
						fig|476272.21.peg.3924	DNA topoisomerase IV subunit B (EC 5.99.1.3)	8844.60884321612	8798.22979969578	9910.97249938408	1118.81162928409	1439.18106362256	985.081431167469	2297.3525724709	2719.18923278258	1849.8140490067	216.696001	162.152032	212.894924	41.122079	47.231592	37.029547	31.862674	61.88886	49.862011	2.93320947	2.46E-17	0.852293463	0.084505136
						fig|476272.21.peg.2461	Single-stranded DNA-binding protein	146.309343752984	57.1726124167957	69.9362978787183	32.4667986926302	21.7279600601814	34.3494131547177	44.0387074595061	122.151078816405	172.000253679571	13.613843	4.014193	5.76873	4.919116	2.93609	5.039057	2.573095	11.426577	19.474856	1.593812602	0.011128856	1.792315984	0.045559091
						fig|476272.21.peg.3925	DNA topoisomerase IV subunit A (EC 5.99.1.3)	6388.28397495173	9036.80193545969	11326.0472019171	1556.10780282553	1166.98898214138	1783.48126910278	1963.39237423631	1667.62777166744	1586.94573677943	132.408544	140.874489	205.698137	48.183211	32.268407	56.632213	22.890671	31.975181	36.014022	2.533788867	1.00E-09	0.108882762	0.857457045
						fig|476272.21.peg.2247	ATP-dependent DNA helicase UvrD/PcrA (EC 3.6.4.12)	825.184698766832	844.17832654923	982.741224737314	612.846739923718	368.190159565256	454.607015838959	767.007488253065	647.931809373974	980.076917193024	21.421587	16.484852	22.376344	23.901949	12.829067	18.116908	11.305705	15.649626	28.090428	0.856823582	0.044410367	0.622665444	0.253801558
						fig|476272.21.peg.3277	Chromosome partition protein smc	856.954727696051	789.829053017214	1066.30147674825	797.016810383682	848.575603804903	707.896601536356	866.094580036953	1380.8382822724	2443.70171737201	10.893677	7.548991	11.862395	14.997332	14.260065	13.743322	6.128111	16.095478	33.625153	0.176923781	0.709684754	0.854791817	0.124939107
						fig|476272.21.peg.1922	Replicative DNA helicase (DnaB) (EC 3.6.4.12)	3295.72247471008	2936.97827489243	3001.811227132	5592.90887921008	1918.38134640438	3763.79961010954	1379.87950039786	1657.00593872688	1113.1337172093	122.084588	81.880325	97.683719	315.385754	96.581822	214.961896	29.4874	57.858114	46.156705	-0.316007414	0.617564021	-1.540294708	0.005490666
						fig|476272.21.peg.2547	DNA polymerase III delta subunit (EC 2.7.7.7)	45.9829366080808	50.8200999260406	88.1015700550088	75.5643190810773	96.7881857226263	72.8804939978358	128.446230090226	308.033155276152	587.39709275476	2.419031	2.01349	4.081511	6.163376	7.045774	5.947889	3.98713	15.5394	35.456198	-0.438944265	0.48836469	1.913302191	0.006665802
						fig|476272.21.peg.1482	DNA-binding protein HBsu	3212.95318881554	22528.8326311023	9472.28117632667	1003.02295784046	590.210405998383	812.736984295537	484.425782054567	515.158897617012	120.075648795172	906.236269	4940.647273	2493.991902	567.702969	297.651972	389.385412	109.770618	180.879387	51.960828	3.841722515	3.89E-09	-1.182814232	0.093963454
						fig|476272.21.peg.2303	DNA polymerase III alpha subunit (EC 2.7.7.7)	9015.16373536246	14130.8111183241	13564.9169976449	3006.19570549548	1555.32688648971	2378.77153360149	2242.30418814652	2692.63465043119	3469.21266383888	117.719295	138.735198	155.020956	58.129171	26.860281	47.44501	16.305225	32.252308	49.055561	2.372601054	4.41E-08	0.155764954	0.799436594
						fig|476272.21.peg.1104	DNA topoisomerase I (EC 5.99.1.2)	610.318976798163	686.777183722743	509.535884544948	472.348823457381	361.86929845684	656.820517628036	311.940844504835	212.436658811139	522.491336649261	39.518278	33.496394	29.110113	48.117559	32.889271	66.293203	12.210185	13.535261	39.485303	0.241142539	0.669158343	-0.6356807	0.320473285
						fig|476272.21.peg.1224	DNA primase DnaG	3703.71653043269	4821.5569804831	5802.89619671599	4873.4676055256	3378.1052086293	4414.34762620498	3016.65146097617	2883.82764336121	1973.13498560715	98.812667	96.773597	135.782774	195.564606	121.040579	180.846408	45.704141	71.6471	58.150066	0.146181642	0.780555846	-0.781043399	0.116647089
						fig|476272.21.peg.700	Helicase PriA essential for oriC/DnaA-independent DNA replication	857.790781088925	1185.09649688642	1453.22177410324	1140.36038947831	1064.27498912961	1024.5085836581	1662.46120659636	1524.23302696992	2012.07843927045	18.0389	18.744494	26.779431	35.83609	29.864863	33.01373	19.707659	29.6625	46.33659	0.084533181	0.874617235	0.571597015	0.222199778
						fig|476272.21.peg.748	ATP-dependent DNA helicase UvrD/PcrA (EC 3.6.4.12)	458.15725929506	400.914121638765	265.212973773841	606.813087069336	941.41325133477	609.030029760603	678.930073334053	552.335312908962	1268.90753186249	9.648904	6.350482	4.894418	19.097992	26.456769	19.652685	8.054093	10.764868	29.273484	-0.963644903	0.041071745	0.080225821	0.914123349

pbiosynthesis	Protein biosynthesis c0	 --> Protein biosynthesis	1.0	1.0	1.0
						fig|476272.21.peg.911	LSU ribosomal protein L2p (L8e)	864.479208231919	3548.9369781685	2815.61718732502	728.060777762167	297.475525914847	1648.17445032811	510.115028072612	600.133561141468	405.660975659364	380.73107	1247.495364	1198.64484	679.283545	246.199171	1277.769448	188.737224	353.737732	287.538253	1.383383118	0.079363474	-0.921695993	0.213417703
						fig|476272.21.peg.908	LSU ribosomal protein L4p (L1e)	4817.33964974112	8425.54906690481	6366.019634181	2371.51288857495	936.277551684181	4336.09070232206	3710.26110346339	2798.85297983676	1632.37976605328	454.101385	599.332494	532.071721	364.538814	128.347706	644.729075	220.125226	265.617038	187.731273	1.313149071	0.042371153	0.005436312	0.99621681
						fig|476272.21.peg.912	SSU ribosomal protein S19p (S15e)	964.805615376822	3503.05772129083	2050.85922870319	806.78558167173	356.338544986975	1499.42655684072	763.337595964773	435.495150562835	408.906263464639	323.76358	922.992993	651.227674	560.163813	220.27499	867.627565	212.150684	188.05258	216.238139	1.245503725	0.087070099	-0.818716114	0.258141968
						fig|476272.21.peg.909	LSU ribosomal protein L23p (L23Ae)	1407.91391360015	1040.40037904144	1138.0543018446	208.017365074905	88.0970016985538	442.958084421272	267.902137045329	371.764152919493	210.943707342869	419.686237	241.8835	318.142952	125.829645	47.506155	225.389454	65.213714	139.6393	96.658434	2.231147146	0.000344185	0.098526741	0.92262851
						fig|476272.21.peg.907	LSU ribosomal protein L3p (L3e)	3620.11119114527	6197.93468681337	5890.08950316218	1802.62561944745	758.50333300997	2660.43672147018	3622.18368854438	2480.19799162005	1385.73789285239	305.309516	394.244879	439.706128	244.92633	91.931159	352.514742	189.295659	208.141435	140.536163	1.546178473	0.007712008	0.438623055	0.557678032
						fig|476272.21.peg.913	LSU ribosomal protein L22p (L17e)	7329.68009532808	11013.1391548057	8284.27237599727	1581.39168145342	626.160303552501	2467.48262670542	1611.08271456027	1173.71253993154	1044.98267329852	1376.740528	1579.598776	1412.407737	543.557654	192.024849	760.579772	220.056836	248.321887	273.968446	2.467136349	1.27E-05	-0.383591217	0.60131845
						fig|476272.21.peg.914	SSU ribosomal protein S3p (S3e)	2707.14088612665	6088.53030502814	5277.01156721238	2241.35837700184	875.044209696397	3480.93966004417	1280.79240861397	1279.93086933711	986.567492803574	235.17379	399.005922	406.005482	314.70422	109.589216	475.606007	69.224456	110.977839	103.431684	1.048638629	0.1156516	-0.995589897	0.117440749
						fig|476272.21.peg.915	LSU ribosomal protein L16p (L10e)	3162.78998524308	6517.67781551471	5658.48228291448	2566.31368073073	1064.27498912961	4193.61531036727	1978.07194338948	1402.08194815352	769.133209850155	493.703114	772.807141	794.225127	705.331305	260.883301	1059.653488	213.953026	236.991592	160.554066	0.926441129	0.162680373	-0.997588149	0.150506402
						fig|476272.21.peg.916	LSU ribosomal protein L29p (L35e)	1744.00737753557	1431.43281458348	1617.61748729867	508.263423781087	233.871861011407	1020.02822542053	363.319336540925	159.327494108354	292.075902474742	1105.910043	740.462202	1017.453767	669.360936	271.87747	1168.93633	191.424798	137.623822	298.922696	1.397147871	0.023687906	-1.215053267	0.097659076
						fig|476272.21.peg.917	SSU ribosomal protein S17p (S11e)	2749.77960916323	1837.9936139918	2789.2775426694	650.772557865552	249.278959963172	1044.52085045259	326.620413658004	212.436658811139	210.943707342869	1125.34756	598.252093	1097.645081	562.970289	191.678224	748.671243	112.921257	116.172253	137.546697	1.879659402	0.001581302	-1.470363357	0.03224232
						fig|476272.21.peg.918	LSU ribosomal protein L14p (L23e)	898.757397339761	2251.61276061208	1458.67135575612	1300.10853171816	487.496412986616	1812.15556182324	737.648349946727	573.578978790076	318.038204916942	185.071297	355.347771	274.165666	500.462213	167.502662	617.089738	113.378263	136.024239	93.92894	0.315081947	0.687767824	-1.22930079	0.070970766
						fig|476272.21.peg.919	LSU ribosomal protein L24p (L26e)	412.174322686979	1182.97899272283	701.179506004812	734.669064221729	241.772937396928	1018.53477267467	359.649444252633	201.814825870582	162.264390263746	114.197067	254.54391	181.087183	406.865687	119.373279	478.582949	79.963112	69.295097	68.731286	0.161145512	0.854419612	-1.548268783	0.030530782
						fig|476272.21.peg.920	LSU ribosomal protein L5p (L11e)	2090.96953557836	5053.77660375626	3931.87316255807	2013.80346935084	753.762687178657	3404.47487945628	1145.00639394716	722.284639957873	636.076409833883	239.245011	436.986916	400.488768	385.174944	128.586627	619.583052	84.908441	85.275648	91.631453	0.797984245	0.274687406	-1.393455438	0.035710498
						fig|476272.21.peg.921	"SSU ribosomal protein S14p (S29e) @ SSU ribosomal protein S14p (S29e), zinc-dependent"	718.169864478935	1173.8031413473	900.089236335193	603.65260224085	171.058303746519	1079.76633525482	190.834398991193	238.991241162531	314.792917111667	579.052792	786.802783	732.994977	972.428036	242.777357	1593.490716	126.80623	254.757191	400.765337	0.543461542	0.504709042	-1.439466217	0.053614526
						fig|476272.21.peg.923	SSU ribosomal protein S8p (S15Ae)	170.554892146336	1022.04867629037	757.491849751313	356.847468816342	114.960661409324	718.9481518557	238.542998738991	69.0419141136202	55.1698926896736	205.194807	1049.537482	939.375621	798.271807	225.638055	1593.343846	219.904099	103.32925	101.225529	0.660924184	0.494270752	-1.781734299	0.047250995
						fig|476272.21.peg.924	LSU ribosomal protein L6p (L9e)	1656.22177128378	2481.00904500045	1920.0692690339	2193.66378777196	640.382241046438	2332.47449847992	1849.62571329926	1274.61995286683	665.284000081358	150.225136	169.803911	154.355901	323.088816	84.110263	333.268771	105.048379	116.10296	73.186865	0.192479673	0.796859298	-0.526013112	0.492195764
						fig|476272.21.peg.925	LSU ribosomal protein L18p (L5e)	4697.78401456011	3445.17927415284	3211.62012076816	1780.50222564805	519.495772347974	2485.10536910653	1001.88059470376	1014.38504582319	434.868565906839	967.347576	543.635593	603.739939	685.334901	178.399621	846.179272	153.874081	239.987477	128.050247	1.206185131	0.064587898	-1.050773698	0.14963993
						fig|476272.21.peg.926	SSU ribosomal protein S5p (S2e)	8638.93970856907	5086.95083565242	7226.14527172835	4560.0049739003	1456.56343167071	5560.42326337586	2220.28483441677	1285.24178580739	1311.09627333107	1073.063032	477.995772	800.718761	958.507008	273.025081	1103.115903	181.739886	166.862205	207.509009	0.817180188	0.212603785	-1.357191647	0.031818363
						fig|476272.21.peg.927	LSU ribosomal protein L30p (L7e)	322.71660964944	643.721265729848	358.764125481737	487.863930797222	141.034213481541	842.307348663512	128.446230090226	138.08382822724	48.6793170791237	269.966609	449.538856	303.984513	811.347063	206.794289	1293.343228	88.310693	152.686064	64.47173	-0.19599937	0.827918525	-2.316384874	0.003810207
						fig|476272.21.peg.928	LSU ribosomal protein L15p (L27Ae)	2100.16612289998	3256.01556887257	2524.06456889556	2903.33629016839	757.318171552142	4269.48270985682	1130.32682479399	833.813885833721	577.661229338935	324.405672	381.922043	350.409017	787.898031	183.354503	1066.692773	120.774745	139.346681	118.925402	-0.0525246	0.95348807	-1.730146043	0.011822073
						fig|476272.21.peg.936	"LSU ribosomal protein L36p @ LSU ribosomal protein L36p, zinc-dependent"	112.867208038016	376.209906396939	250.680756032808	48.5565396376504	30.024090264978	92.8927607923235	22.0193537297531	47.7982482325063	25.9623024421993	308.285173	927.236983	721.608074	223.113482	123.009714	463.041989	36.645678	134.138143	83.520508	2.063191914	0.001927089	-0.971044214	0.402759756
						fig|476272.21.peg.937	SSU ribosomal protein S13p (S18e)	10244.9982762804	3673.86972382002	4612.16260556015	2026.73272546737	1104.17542487649	1744.95018825966	3079.03962987714	2814.78572924759	1447.39836115261	2109.618858	579.735642	866.971857	780.137155	379.250356	594.191199	473.05217	667.526359	426.195304	1.898693518	0.000481875	0.504416162	0.407726735
						fig|476272.21.peg.938	SSU ribosomal protein S11p (S14e)	4228.75806115768	6538.85285715056	5197.99263324552	4725.21213538934	2876.78191196802	7496.53540310526	3233.17510598541	3186.54988216709	1771.9271416801	784.374805	925.783742	874.471125	1599.394134	868.999844	2279.745164	434.612939	663.662695	457.41841	0.039585663	0.954381564	-0.973606141	0.099842803
						fig|476272.21.peg.939	"SSU ribosomal protein S4p (S9e) @ SSU ribosomal protein S4p (S9e), zinc-independent"	7405.76095407963	7284.92015745368	7095.35531205906	6771.7697202354	3660.17363559238	7670.37330272304	4044.22130169798	3834.48169154106	2618.94725885686	741.670711	550.798034	630.754494	1114.020803	536.981101	1214.652681	257.225707	389.181859	322.423667	0.232162024	0.682999796	-0.880817882	0.103165457
						fig|476272.21.peg.942	LSU ribosomal protein L17p	4801.45463527651	6267.10648949048	4531.32714437566	1802.91293625004	542.80394768526	1047.80644649348	1137.66660937057	1109.9815422882	736.680331797406	545.054422	537.617808	457.800969	341.772177	91.758828	189.127434	83.715614	129.794282	104.891787	2.174802139	3.37E-05	-0.277646669	0.704574104
						fig|476272.21.peg.1135	Arginyl-tRNA synthetase (EC 6.1.1.19)	4609.99840830832	5170.23933275344	5534.05016850689	2974.01622360544	2450.12378714991	3005.12561521404	2113.85795805629	1699.49327048911	1573.96458555833	124.141736	104.743468	130.707979	120.491448	88.631585	124.278662	32.337188	42.629646	46.839739	0.829950741	0.026937688	-0.74593191	0.115509071
						fig|476272.21.peg.1160	Threonyl-tRNA synthetase (EC 6.1.1.3)	1209.76925948896	1269.79666342982	1281.55995203729	1481.40543415222	2508.59175240276	2436.41880959158	917.473072073044	1354.28369992101	1242.94522942029	28.384071	22.410016	26.358384	52.085983	78.751094	87.669931	12.16737	29.483672	32.053578	-0.806072531	0.066427787	-0.989277601	0.047250995
						fig|476272.21.peg.1264	"LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-dependent"	5538.01767439868	12760.7859244846	6554.0302012056	1954.32889121478	1444.31676327315	993.44476654427	939.492425802797	855.057551714835	376.45338541189	3744.779485	7080.870137	4418.441454	2717.598493	1772.994842	1218.834541	526.932247	776.564713	410.095955	2.479694244	5.13E-07	-1.100237465	0.070640745
						fig|476272.21.peg.3505	"LSU ribosomal protein L28p @ LSU ribosomal protein L28p, zinc-dependent"	5468.62524279012	12122.0055018031	9086.26914258049	2224.11936884646	1540.31484135722	2419.69213883798	1145.00639394716	1927.86267871109	694.491590328832	4248.870372	7810.482763	7111.012509	3472.503855	2121.790167	3435.815976	729.770366	1993.96958	860.060843	2.07481009	7.60E-06	-0.809085987	0.180614061
						fig|476272.21.peg.702	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	2393.62086379882	2670.87858500191	3364.208407049	2115.22630066499	1685.6946468508	2221.95899528648	1915.68377448852	1518.92211049964	976.831629387749	129.712792	109.013422	160.587286	178.054266	126.630115	186.907434	61.429711	79.184597	60.858683	0.451752166	0.312602714	-0.538800046	0.332989418
						fig|476272.21.peg.730	LSU ribosomal protein L35p	2273.22917522494	1295.91254811404	1388.73505787741	209.166632285263	119.30625342136	283.457331163714	231.203214162407	276.167656454481	113.585073184622	1588.59837	745.684087	970.830515	299.246835	150.846101	360.251548	134.681104	258.424313	127.731483	2.981345378	1.52E-09	-0.074519023	0.937986217
						fig|476272.21.peg.731	LSU ribosomal protein L20p	11040.0850529038	20131.1120832028	18404.1455054087	1312.7504710321	671.591492769244	1997.94108340788	1390.88917726273	1954.41726106248	1032.00152207742	2405.628312	3368.502849	3673.388789	541.647685	247.206632	723.268209	229.303187	497.35754	325.87255	3.595595406	3.24E-12	0.037678832	0.965820419
						fig|476272.21.peg.368	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	15429.3653654933	21304.2093898289	23576.7067576074	14225.6295298186	10212.5362821045	14408.533401482	6848.0190099532	8157.56769834774	4118.27022489387	225.618684	234.242971	301.801191	308.581128	197.838066	322.014724	55.887867	109.608415	65.373863	0.601467555	0.180872649	-1.114849399	0.028038327
						fig|476272.21.peg.406	Seryl-tRNA synthetase (EC 6.1.1.11)	1980.61048771897	1339.67430082813	1482.2862095853	1743.15104131139	2087.06932723524	1668.78409822094	1148.67628623545	1152.46887405043	1109.88842940402	76.109547	38.747974	50.0492	102.130801	109.156024	98.927603	25.500676	41.787746	47.890795	-0.221701357	0.655149586	-0.79757718	0.082813697
						fig|476272.21.peg.437	Asparaginyl-tRNA synthetase (EC 6.1.1.22)	3516.44057042887	3529.17360597504	3095.3623788399	4613.15858237938	3947.37776220605	4302.33867026568	3376.3009052288	3935.38910447635	1655.09678069021	117.558401	88.785423	90.854509	233.777201	178.594318	221.451877	64.731622	123.445045	61.685913	-0.371611645	0.370424191	-0.608933985	0.285396332
						fig|476272.21.peg.452	Methionyl-tRNA synthetase (EC 6.1.1.10)	8922.36180875342	8775.64308861754	10046.3037770974	3844.29881864948	5293.32612447947	5676.61388700356	4345.15246933794	4068.16201623331	2102.94649781814	211.75517	156.665705	209.018674	136.764287	168.147327	206.636639	58.312297	89.615435	54.878334	0.871490443	0.029644165	-0.584202878	0.30372147
						fig|476272.21.peg.464	LSU ribosomal protein L34p	175.571212503581	403.737460523545	178.019667327647	17.8136417605581	5.92580728914039	7.46726372928645	0	0	0	314.243519	634.276413	334.132013	56.724564	16.693107	24.84404	0	0	0	4.571754523	7.84E-14	-3.93365555	0.226738523
						fig|476272.21.peg.3571	SSU ribosomal protein S21p	1009.95249859203	2617.94098091229	3103.53675131923	939.238627665558	810.255383335129	748.219825674503	976.191348685719	801.94838701205	493.283746401787	916.011037	1993.251085	2867.494712	1669.783535	1265.856645	1246.919247	715.636539	953.308769	702.948879	1.400222661	0.008262896	-0.226888133	0.727319268
						fig|476272.21.peg.3572	Alanyl-tRNA synthetase (EC 6.1.1.7)	10552.6659248581	10442.8247000801	11597.6180209527	10939.0126249957	6408.16800247642	11637.2824862692	5255.2857568344	4386.81700445002	2356.07894662959	186.506722	138.797051	179.520411	287.804035	150.557623	314.724623	52.065103	71.482232	45.398071	0.135162507	0.805191029	-1.357582289	0.012926338
						fig|476272.21.peg.3573	Tyrosyl-tRNA synthetase (EC 6.1.1.1)	1048.41095466424	1072.86877621641	1175.29310980599	3642.02778962637	3191.24475211174	3422.0976218574	1589.06336083051	2474.88707514977	1061.2091123249	40.943218	31.536841	40.333347	217.023878	169.756654	206.226767	35.884459	91.262501	46.577502	-1.667020221	8.48E-07	-1.096831005	0.037189455
						fig|476272.21.peg.3069	Histidyl-tRNA synthetase (EC 6.1.1.21)	547.614972332599	674.777993462428	794.730657712708	940.962528481096	993.560355479205	680.11838046341	693.609642487221	812.570219952607	863.246556203127	20.71173	19.208816	26.408563	54.218406	51.114755	39.680341	15.141969	28.979084	36.663967	-0.399784725	0.398177741	-0.257077115	0.64765181
						fig|476272.21.peg.3070	Aspartyl-tRNA synthetase (EC 6.1.1.12)	4363.36265741043	5563.38927245906	6181.64212159165	5864.4232576573	6117.01333766998	6044.89933413197	4128.6288243287	4487.72441738531	2265.21088808189	115.131654	110.43385	143.048177	232.656881	216.684657	244.89904	61.836782	110.23311	65.967795	-0.193013486	0.677165028	-0.819835808	0.113728914
						fig|476272.21.peg.3936	SSU ribosomal protein S15p (S13e)	27787.0705655668	28798.0566247563	36630.2713434897	1719.87838030163	664.085470202999	1986.2921519902	3765.30948778777	3043.15513746957	1207.24706356227	10375.03305	8500.580814	13058.43921	1346.754084	462.773206	1290.008743	1176.655636	1499.445497	717.417849	4.376228099	4.01E-19	0.797729222	0.258345437
						fig|476272.21.peg.3268	"LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-dependent"	13274.0197186636	15013.810354539	14676.6316548339	1268.2163666307	1499.22924415252	1146.07563717088	1545.02465337101	1364.90553286157	869.737131813677	10697.28316	10066.19278	11950.13535	2043.218691	2128.983891	1691.27885	1017.6858	1456.644998	1113.146142	3.429850198	1.77E-25	-0.14344173	0.823950967
						fig|476272.21.peg.3296	SSU ribosomal protein S16p	101.162460537778	52.2317693684306	65.3949798346457	52.0043412687262	47.4064583131231	32.5572698596889	80.7376303424279	47.7982482325063	25.9623024421993	44.562132	18.360135	27.837963	48.524777	39.241579	25.240975	29.904347	28.287912	18.355365	0.706840298	0.261128477	0.144986129	0.914123349
						fig|476272.21.peg.3301	LSU ribosomal protein L19p	21768.3221902654	41390.1480508753	30446.8126946805	1970.99326576498	1001.856485684	2942.69929043721	4411.2105305272	3988.49826917914	2433.96585395619	4957.761273	7253.196111	6370.862769	858.73404	389.456856	1117.697719	769.137052	1072.243335	812.022973	3.942817305	1.35E-14	0.781865169	0.20757124
						fig|476272.21.peg.2548	SSU ribosomal protein S20p	32720.6216369174	78476.1159719034	77516.6659578843	3115.95072408473	1821.59316068176	2777.22472619622	3280.8837057332	2342.11416339281	1427.92663432096	11210.31866	21139.95459	25181.14756	2215.246114	1152.57691	1643.378099	932.417773	1042.824175	773.070324	4.579333104	2.28E-22	-0.213738953	0.750861236
						fig|476272.21.peg.2316	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	17160.8319421358	21216.6858844008	20771.9887335882	5360.46958591506	4823.212079541	6791.92439760979	7233.35770022388	6548.36000785336	4056.60975659364	413.412079	384.476412	438.704203	193.657681	155.583771	251.004164	98.584772	146.480642	107.546627	1.766322771	2.28E-06	-0.020566051	0.978091255
						fig|476272.21.peg.2246	Glutamyl-tRNA synthetase (EC 6.1.1.17) @ Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24)	2637.74845451809	3409.18170337189	2727.51561727001	3862.68709401522	6062.89096442917	4471.39752109673	3790.99873380582	3345.87737627544	1583.70044897416	86.179919	83.817936	78.239485	191.136414	267.850693	224.860993	70.953808	102.484496	57.623001	-0.742267119	0.081736361	-0.809715046	0.162272772
						fig|476272.21.peg.2614	LSU ribosomal protein L13p (L13Ae)	5907.55327404907	4029.6104233023	3217.97796602986	2492.76057926778	1076.12660370789	2710.61673373098	4124.95893204041	3372.43195862683	2070.4936197654	952.422764	493.884127	467.291626	712.234213	274.271958	709.042782	464.741283	593.495142	449.41441	1.033517875	0.064587898	0.520090635	0.417208264
						fig|476272.21.peg.2615	SSU ribosomal protein S9p (S16e)	12985.581298122	6174.64214101393	8321.51118395866	5559.58013010968	2315.41043477679	4384.17988073866	9244.45867420799	7005.09882429731	5108.08300550272	2408.540892	874.217807	1399.951991	1881.86488	699.33669	1333.20165	1243.278478	1458.909973	1319.270549	1.135916861	0.037599535	0.712043933	0.222928466
						fig|476272.21.peg.2645	Tryptophanyl-tRNA synthetase (EC 6.1.1.2)	3881.79590311489	4349.35355200364	5317.88342960904	2726.34913977317	2896.13954911255	3993.49264242239	1662.46120659636	1391.46011521296	713.963317160481	182.834604	154.247781	220.38453	197.801754	187.548177	291.165844	45.822985	62.452796	38.238866	0.458127549	0.328545708	-1.438757293	0.00802666
						fig|476272.21.peg.2914	"LSU ribosomal protein L33p @ LSU ribosomal protein L33p, zinc-dependent"	193.964387146814	35.9975707809454	63.5784526170166	44.821421203985	12.2466683975568	16.7266707536017	55.0483843243826	26.5545823513924	152.528526847921	156.313796	24.134648	51.76794	72.207016	17.392364	24.684394	36.240059	28.366209	194.543955	1.972152389	0.020242755	1.530705317	0.187643845
						fig|476272.21.peg.2918	LSU ribosomal protein L1p (L10Ae)	20942.3014381057	43197.0849371345	39276.0432359664	10102.9207294598	4848.49552397467	18347.365673406	9794.94251745182	7493.70313956293	4261.06288832596	1687.220418	2624.332436	2799.113807	1305.303322	558.808675	2318.842269	485.978241	598.09204	410.161508	1.588797405	0.009563408	-0.713075228	0.298336065
